,artist_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,cluster_label,artist_name
0,0YrWkiT8pKvEu71t5Yllj7,0.9032882011605373,0.5564729543770537,0.0,0.8148937985157346,0.0,0.07397470295132211,0.1800748820004519,0.000569459172852502,0.007985895042522225,0.9531715623669682,0.3405058050370555,1,Arvey
1,0iqkVK6sTXi7DZWWOeKy8Q,0.5687791557628926,0.5607071027839605,0.45454545454545686,0.8025249509511239,0.0,0.1855116903028,0.10462165028270141,0.0,0.06751711263223346,0.7232865048957106,0.2762217984827016,1,PDL
2,0rZRTXEmmPmx6gt92tBqIc,0.3286604590048433,0.3337134961204036,1.0,0.75852336047417,0.0,0.01386587783396587,0.39544653125874996,2.021545285579065e-06,0.05610813354655802,0.16629760090086249,0.5936011319450727,1,Moira Dela Torre
3,0touaoSr4QOLYxBJ9lmGgK,0.8475366935942652,0.7925267280618187,0.0,0.7509596519662199,0.0,0.3024147182828668,0.47082133488618083,1.9936373276776224e-06,0.08628915162829288,0.4955300127713923,0.35279230737831574,1,Karencitta
4,0u4G1K1CSzcp5PZ6G6FIGu,0.39924906132665783,0.27172647401291417,0.8181818181818187,0.7286104239529135,0.0,0.011690302798006893,0.774646347936319,0.0,0.08214063472308644,0.22626649638143848,0.2536197656992576,1,Darren Espanto
5,19POcrtA9EM2Bvlgf19VPu,0.8020252588462852,0.5088387847994073,0.7272727272727274,0.743325087434957,0.0,0.029129934840935203,0.3440599056003611,0.2598091198303287,0.0925119269861024,0.19008088548318433,0.387593373335899,1,Brian Pepito
6,1LZEQNv7sE11VDY3SdxQeN,0.6120150187734664,0.33523870011643975,0.45454545454545375,0.6688560948562664,0.0,0.006132617861249515,0.10562769337227171,0.0,0.11221738228583267,0.6732652192422295,0.3928998361410924,1,Bee Gees
7,1SrWbIDP84JcSDr0oTBAQw,0.8551416235202635,0.3636399912927567,0.04904576236404679,0.5615535742378341,0.0,0.4558884984863136,0.7077955794765712,0.0,0.13222484587042294,0.5143363440761002,0.3887263129513558,1,Matthaios
8,1UvsiRB2EarPibq6XRl9Sv,0.7303447491182168,0.7946438022652699,0.0909090909090911,0.9493730273820669,0.0,0.41931774626293533,0.24647372591207167,0.0,0.16199958514830934,0.35717326521924286,0.2825137472374315,1,Pricetagg
9,1ZTdxfZTeztyAgKUJVLxAI,0.5027875753783119,0.5511802688684238,0.36363636363636587,0.7714322272455931,0.0,0.012456880030662877,0.42554939585553375,1.7391304347826088e-06,0.1132545115121336,0.2134951042997,0.23657494066674567,1,Rivermaya
10,1juIpte4oHJ5ngVLPTUPuJ,0.3685288428717718,0.17645813485762693,0.09090909090909084,0.5246950439307342,0.0,0.19892679187428144,0.9456736731632203,3.520678685047717e-05,0.3393486828458829,0.5221370796083444,0.24837744694995023,1,Justin Vasquez
11,1mcqfNCReSFxun2vIWvC28,0.46637842757992765,0.5416534349528932,1.0,0.5826580226904382,0.0,0.14200843234955937,0.6267580137695316,5.5567338282078644e-05,0.3134204521883435,0.3891017454235858,0.6525608056493429,1,KZ Tandingan
12,2G7VQ1kVhVfNagytlousgm,0.8574583486204238,0.5884517187264994,0.3997731323934518,0.7292051838920446,0.0,0.24137515210272154,0.5259474749456831,0.00012644875553613702,0.14876592714361028,0.4614388191129259,0.4642198250785064,1,Al James
13,2JyNzzFJh2wkkZo7ZjMSs2,0.9135282739788372,0.4421509473907061,0.5454545454545451,0.5322869572634995,0.0,0.04426983518589492,0.07041618523732172,0.0,0.3756482057664385,0.752022137079608,0.42249940229402444,1,JM Bales
14,2OYCiru0FZMaAXWn6eL7MA,0.6575264535214453,0.5215412300201102,0.45454545454545364,0.6632261366544412,0.0,0.03526255270218479,0.09254913320786118,1.823966065747609e-05,0.0987347023439117,0.3646232439335876,0.7141332680230201,1,VVS Collective
15,2U5mF0PZqGu6glnz55yY0y,0.4572761406303339,0.12247274266963057,0.4545454545454546,0.41614774375159913,0.0,0.03123802223073972,0.9366192853570895,5.6839872746553514e-06,0.10184609002281685,0.5242656449552997,0.3513986319822262,1,John Roa
16,2iB7AJhJmkWkkehY9ccB0j,0.7979211026770476,0.5197265949885832,0.022727272727272728,0.7165843092333751,0.0,0.045193834528828705,0.17874546791780527,0.0,0.17887886330636787,0.4763349145533055,0.3586004683349117,1,Ex Battalion
17,30DIeQNV9s1HEXyuCpGF4l,0.6996245306633375,0.35217529374404116,0.4545454545454536,0.6157553527254006,0.0,0.0739747029513236,0.18007488200045146,0.0,0.13607135449076774,0.10600255427841783,0.5219226889188309,1,Khel Pangilinan
18,3PDFGpPl4ienSn5Vwisfrh,0.6791443850267395,0.6517412935323333,0.636363636363633,0.7504904887827322,0.0,0.0981218857799923,0.5573410405892008,0.0,0.17548226509023082,0.6668795232013659,0.2648857944241315,1,Flow G
19,3g7vYcdDXnqnDKYFwqXBJP,0.6804988920132854,0.9237349221471165,0.03896103896103896,0.9569466616297634,0.0,0.03599262625709536,0.42952566140002185,5.150734737157143e-06,0.12273683586689184,0.8847533905005172,0.5108968533036548,1,SB19
20,3lFMRWaEWZlfXdBig97kks,0.8566389805438629,0.43050703927172684,0.45454545454545364,0.6179305638488443,0.0,0.10502108087389786,0.24144351046422183,0.0,0.06326488280439735,0.33163048105576826,0.46882890447783654,1,Nik Makino
21,3wbCeEPAW6po7J46netxMT,0.5551257253384912,0.6199851804805759,1.0,0.7490829992322786,0.0,0.24875431199693362,0.4678032056174708,4.411452810180275e-06,0.18585355735324607,0.5945083014048529,0.6855833318755136,1,Up Dharma Down
22,40JlNF1w2OiSOyj1nC4y0I,0.7170113209693935,0.09905260929395573,0.4630681818181821,0.551017497654184,0.0,0.07649602338060554,0.8362979260190314,0.0,0.07217447106409458,0.5603847381864626,0.3145549787449924,1,Joseph Vincent
23,4GBFKKuwmZUnAJt6nBal7A,0.43110706565024454,0.8793267704033026,0.0909090909090909,0.8971679604196878,0.0,0.0331544653123802,0.0012507228293843,0.0,0.1837792989006429,0.535972754363559,0.5804570555545836,1,Kamikazee
24,4NeCu267LZemnoq44lZYKy,0.5266810786210031,0.3648777389647507,0.18181818181818168,0.7800051181438195,0.0,0.011881947106170888,0.7706221755780404,0.0,0.06533914125700059,0.08578118348233289,0.22423595682521874,1,Julie Anne San Jose
25,4k9wp4ipHdA1bu1T4x1ZTG,0.8365992681467682,0.6320160806582499,0.882697947214075,0.7768269159331124,0.0,0.03532231275526816,0.14353258439368563,0.0007307540564886698,0.1289341211054683,0.9031960523123562,0.4790653051071895,1,IV Of Spades
26,4qFxP3qN9GsnZDOkAE6x2m,0.460228434681797,0.7285232853947464,0.8169934640522929,0.8352966822942913,0.0,0.015565776585324057,0.03214249235196177,4.2001954546399693e-07,0.05551556168342948,0.331213115301467,0.5629942079403973,1,December Avenue
27,4slXciON4jYY6mqE9LjSFx,0.334395266810787,0.3299460146078128,0.0909090909090912,0.45295572805595935,0.0,0.013223457263319197,0.2525099844494913,5.726405090137846e-06,0.17859365276913433,0.1719880800340574,0.5952976575757039,1,Bandang Lapis
28,50ifAXDdkDGG0RTON2If8K,0.4993742177722153,0.9703609611516882,0.9090909090909092,0.8733259404589269,0.0,0.1778459179762359,2.4054490271618656e-05,4.846235418875928e-06,0.0451151213441194,0.3475947211579395,0.5099627381348074,1,Slapshock
29,5yVM85m9yNcHO6o0vaaVxW,0.29684833314370124,0.31618503228538103,0.45454545454545353,0.6037277147487836,0.0,0.026255270218474406,0.51106305846898,3.478260869565217e-06,0.3424600705247886,0.2613878246062167,0.2181772591828039,1,Daniel Padilla
30,6VuMaDnrHyPL1p4EHjYLi7,0.7724428262600945,0.6199851804805709,0.27272727272727076,0.8792971082487453,0.0,0.03832886163280947,0.09747874434675458,3.308589607635228e-05,0.062227753578095936,0.7828863346104734,0.36434406871577973,1,Charlie Puth
31,6aiCKnIN68hohzU3ZzNq48,0.4777562862669243,0.7141949825341384,0.363636363636364,0.8960163780602193,0.0,0.04369490226140266,0.2786671047783127,0.0,0.04947106409458612,0.39868028948488654,0.6076891229175051,1,Sarah Geronimo
32,6bmlMHgSheBauioMgKv2tn,0.7178291045625244,0.4135704456441228,0.7272727272727251,0.6944894651539661,0.0,0.2142583365274063,0.7354106674430908,0.0,0.6961211366936271,0.3263090676883807,0.6208328230965224,1,Powfu
33,6iWghHqk07KYuZWB21Ff4i,0.5915348731368749,0.3585265163543985,0.9090909090909083,0.6167363302908816,0.0,0.05404369490226146,0.3651868104813306,0.0,0.08732628085459448,0.41464452958705794,0.5836992460157785,1,Jem Macatuno
34,6ogIjp0fsbUxlqy9q2rvrT,0.8187643350893509,0.7523023181962537,0.4463077375698743,0.8437663133932755,0.0,0.04101808402827635,0.15636612543653916,0.00042919330649613064,0.06036595557864726,0.5904233847357786,0.4637551643843846,1,Shanti Dope
35,6vCnF48qqPHgVMBEvcbgkU,0.8418477642507677,0.4834338943579972,0.8181818181818181,0.7510449543632169,0.0,0.14430816404752791,0.6126734105155511,0.00018345705196179984,0.11429164073843615,0.7190293742017884,0.3932030625871049,1,CLR
36,7374lH6kwx9uQATYQ9H3Cp,0.4322448515189441,0.5211442786069654,0.5227272727272725,0.5625479825983107,0.0,0.06415293215791483,0.4822021973369414,1.4985418875927883e-06,0.1592771209292679,0.6027564921243082,0.6262271195237016,1,Eraserheads
37,7dFzqx2qyelGPiBKmdSEOT,0.6370463078848574,0.3648777389647507,0.09090909090909101,0.6858739230572383,0.0,0.023572249904177806,0.4003983186162808,0.005980911983032813,0.0904376685334991,0.41251596424010206,0.4808238429287003,1,Rob Deniel
38,7dxr6AabRWhsfYRyVJlErK,0.7838206849470937,0.5173070816132109,0.4545454545454541,0.8484176405356999,0.0,0.029321579149099237,0.11568812426797163,0.0,0.0976975731176104,0.4508301404853127,0.5158698225542155,1,MC Einstein
39,7lIVjtsgz0y1oRQFBAVNzq,0.22289225167823287,0.7565364666031601,0.454545454545458,0.857203787426427,0.0,0.051360674587964866,0.0624684448297188,0.0,0.060983198506534095,0.4423158790974904,0.6285126159695338,1,Mayonnaise
